0,59.935950194420684
1,59.93647086808533
2,59.93978686927159
3,59.940569337747235
4,59.9437084154199
5,59.94406210795302
6,59.94507840994743
7,59.94552194761593
8,59.94523536264967
9,59.94556859127021
10,59.94630906734053
11,59.94707346304196
12,59.947401606278625
13,59.94685874460416
14,59.95049329311828
15,59.94965157413061
16,59.94869927524574
17,59.950465708584446
18,59.9512727111745
19,59.95168384547927
20,59.953538521859485
21,59.955429633977225
22,59.94980079491784
23,59.94486627142904
24,59.94476411365963
25,59.94806996505015
26,59.95120953420397
27,59.954166995949244
28,59.95504089195364
29,59.95807805551806
30,59.96028947184367
31,59.96160078742241
32,59.96058628970555
33,59.96003375696729
34,59.958610375931954
35,59.95708448437394
36,59.95841800380169
37,59.95839731319801
38,59.95831779105356
39,59.95845208815567
40,59.95974944910128
41,59.96037127499183
42,59.961202487837404
43,59.961775075618476
44,59.960951121966026
45,59.96116586203164
46,59.959916819207756
47,59.96148653125771
48,59.96150060855214
49,59.96350465576688
50,59.96203848521589
51,59.962771202145866
52,59.96059103577528
53,59.9622359292009
54,59.96103779366124
55,59.96378212606001
56,59.96540386592951
57,59.965509826151646
58,59.96559714444743
59,59.96575185559366
60,59.96596920760297
61,59.96751654788072
62,59.97068596739155
63,59.9723755542054
64,59.97453303562983
65,59.97379005533585
66,59.97225776990557
67,59.97091106984558
68,59.96904769813858
69,59.96697915885787
70,59.96738479632764
71,59.96959995591823
72,59.968458235700766
73,59.97003409145252
74,59.9687909915056
75,59.96879163367048
76,59.96624185473801
77,59.966729399003974
78,59.96576591586778
79,59.96735791608373
80,59.96662438292425
81,59.966988329147675
82,59.96559423731137
83,59.9655501862156
84,59.966285761704654
85,59.970398130314045
86,59.97523083014812
87,59.979619044994934
88,59.980766400208886
89,59.98192206539277
90,59.983609723465165
91,59.98385776604819
92,59.98563166374196
93,59.983999114958266
94,59.98510788136128
95,59.98371370841668
96,59.984981403820015
97,59.986132747304715
98,59.986640008025546
99,59.98610249302142
100,59.9863375859133
101,59.985635881108145
102,59.98509700914448
103,59.986000746221734
104,59.98596087552445
105,59.98681185346235
106,59.98898046606074
107,59.98810160428537
108,59.99153886633192
109,59.98880984644001
110,59.989000866126204
111,59.98599033947664
112,59.98621812975968
113,59.98276183275136
114,59.98409615988745
115,59.982794565128856
116,59.983000139436136
117,59.981354629447004
118,59.98284001006579
119,59.98199228855479
120,59.98876243663473
121,59.98861624899906
122,59.99390887792274
123,59.992021522206
124,59.99418861342478
125,59.990722110720576
126,59.99153806020372
127,59.991903206247166
128,59.992019006560675
129,59.994215596433726
130,59.99641629951968
131,59.99728042800972
132,59.99761419735651
133,59.99880475127826
134,60.0006158283196
135,60.001164487780244
136,60.003541516178366
137,60.00321362234352
138,60.00501307238675
139,60.00502310476172
140,60.00558852898529
141,60.005265504585935
142,60.003921196467296
143,60.00281066827056
144,60.002973545535106
145,60.00362982537163
146,60.00590230099575
147,60.00871345873606
148,60.008596889950226
149,60.0128524443872
150,60.011935130768386
151,60.016190005758695
152,60.01763447747656
153,60.02066008008048
154,60.02123157170658
155,60.0218913016454
156,60.02308508802489
157,60.02030616938955
158,60.0199348949993
159,60.0180144806751
160,60.01883297016034
161,60.01877205020293
162,60.0190952820065
163,60.02114274462821
164,60.021235463467555
165,60.02177251496058
166,60.02319611791871
167,60.021585552648894
168,60.023410509372674
169,60.02282712580344
170,60.0238580516056
171,60.024520787502034
172,60.02178776275129
173,60.01897823460025
174,60.01659691398128
175,60.01518211669914
176,60.01463495310144
177,60.013625747602774
178,60.01212395209186
179,60.011845387073706
180,60.01259895339766
181,60.01346985606515
182,60.01370612789529
183,60.01238473687466
184,60.012710674328446
185,60.01453383921231
186,60.013449091090266
187,60.012380019727544
188,60.01330850383286
189,60.01166870913944
190,60.01153010451985
191,60.00994995552333
192,60.01071364658214
193,60.0116908060649
194,60.01099945985846
195,60.009363163982314
196,60.00997311499286
197,60.00715541164104
198,60.005730761409076
199,60.00526427457091
200,60.00410167786465
201,60.004485887836914
202,59.99831672059222
203,59.99442251199116
204,59.994620635707435
205,59.99106645567383
206,59.99052243411926
207,59.988677341579105
208,59.988350183508835
209,59.98741025795435
210,59.9861949513615
211,59.98483340708849
212,59.982425653483375
213,59.98040101383905
214,59.97890826760989
215,59.97655322212346
216,59.97549426554279
217,59.97331143734975
218,59.972824565859035
219,59.97189187927765
220,59.972595805251316
221,59.97239409330457
222,59.97181617098964
223,59.9721838422444
224,59.97225427917735
225,59.97309931753046
226,59.9747924909549
227,59.97596173098456
228,59.976462337085884
229,59.97791180649527
230,59.97776826714263
231,59.97743735955783
232,59.97567928740348
233,59.97342578520967
234,59.97195501711484
235,59.97131040015969
236,59.96946312504217
237,59.96820351822438
238,59.96922859676622
239,59.96868907690335
240,59.97245131357093
241,59.97236740470952
242,59.973757726569126
243,59.97273939658434
244,59.971079550124514
245,59.971270579381425
246,59.97141575475598
247,59.97276910560219
248,59.97262525095219
249,59.973999080481235
250,59.97311709521219
251,59.97314231920589
252,59.973931438363905
253,59.97204742412586
254,59.972607914742866
255,59.97321962021931
256,59.973921468482864
257,59.9717022533959
258,59.97287515350519
259,59.97129125539126
260,59.96921777595287
261,59.9696733575748
262,59.97143194088401
263,59.97170689021392
264,59.97652747654831
265,59.97609837342427
266,59.97700239053251
267,59.976826981497766
268,59.97668331981794
269,59.9755886060522
270,59.973896895744
271,59.97183298764189
272,59.970157962767324
273,59.96765059568229
274,59.966077930722555
275,59.96844591467542
276,59.968107276852194
277,59.9695943654255
278,59.972186719521986
279,59.973028927637344
280,59.97330236560304
281,59.973848754296846
282,59.971725546428566
283,59.97254477831839
284,59.970816975052216
285,59.97001744437541
286,59.970188176512515
287,59.96672494475616
288,59.96503527151746
289,59.96307570960485
290,59.9594848534301
291,59.958040262982955
292,59.957059124047895
293,59.9558413035908
294,59.9583242665902
295,59.95735550396551
296,59.95919657113061
297,59.959982408431266
