0,60.0014482472507
1,59.992209497972816
2,59.98856847971428
3,59.985886590975724
4,59.98317045286618
5,59.98432914264218
6,59.982269343750346
7,59.982034316361485
8,59.98188469786965
9,59.98130840844785
10,59.9828888114095
11,59.98379368567353
12,59.984764267522294
13,59.98568174345936
14,59.985192711240614
15,59.98544006979526
16,59.98569725953203
17,59.983644425924076
18,59.98404448819929
19,59.9828901825647
20,59.98097422220143
21,59.980956354021835
22,59.97907063385971
23,59.978122196070345
24,59.977521075882805
25,59.97613765200774
26,59.97770339303072
27,59.97641516006582
28,59.97665310017164
29,59.976559698770764
30,59.976228427489815
31,59.974749573141395
32,59.97342207943561
33,59.97339893623998
34,59.97311515102914
35,59.97233380415505
36,59.97183981119885
37,59.9724396548493
38,59.972538157319356
39,59.97132662189879
40,59.97049733668761
41,59.97042091498174
42,59.969898180393436
43,59.96954267737041
44,59.97116272931738
45,59.97105039091087
46,59.97229364431562
47,59.97267609434324
48,59.97236171378137
49,59.97201632972036
50,59.97120670565192
51,59.9696006106315
52,59.969157070838826
53,59.96743788952774
54,59.9666026887692
55,59.96612963532622
56,59.96543799800426
57,59.96705202724271
58,59.9671145541113
59,59.967421966359424
60,59.96792099399737
61,59.96540987338469
62,59.965103664961276
63,59.96597642207859
64,59.964920913665466
65,59.96589813801134
66,59.96633411861363
67,59.9651917346725
68,59.96629163838919
69,59.96596967062991
70,59.966104512476804
71,59.96629075249384
72,59.96640276850366
73,59.96758810912113
74,59.96689283430787
75,59.967292401929946
76,59.967626195774876
77,59.97026366056794
78,59.97159120948307
79,59.97200324412024
80,59.97245732365156
81,59.97129164217972
82,59.97132414247608
83,59.97111433747999
84,59.97209179650935
85,59.972000335028824
86,59.97149700710138
87,59.972432250031495
88,59.9729210972777
89,59.97456482996013
90,59.97584308814926
91,59.97396235391489
92,59.973444601788216
93,59.97278384991282
94,59.97189355710958
95,59.97281272028757
96,59.97186056195182
97,59.97179504595978
98,59.970027357688814
99,59.968473302384766
100,59.968728711111
101,59.96727894870764
102,59.967293297850624
103,59.96581834066061
104,59.96686812019115
105,59.9674435809565
106,59.966819916047704
107,59.966743895379345
108,59.96833897204884
109,59.967207790769386
110,59.968147445670624
111,59.9680964166769
112,59.96775680844541
113,59.96724875683385
114,59.96523102635047
115,59.96514434460467
116,59.96475407294002
117,59.96463397360621
118,59.966426261023145
119,59.967707557108085
120,59.969275749930134
121,59.96878530203056
122,59.971143883791946
123,59.97151953388706
124,59.97469411702872
125,59.97738742450341
126,59.97638826514425
127,59.980548382885274
128,59.98119487547682
129,59.98055591454872
130,59.98345966324893
131,59.98280850050186
132,59.98295932957963
133,59.98428684880004
134,59.983976744731294
135,59.984586150110154
136,59.984766773640644
137,59.98411508169698
138,59.98461731396094
139,59.98633646173561
140,59.987640364733736
141,59.99051652043754
142,59.99227118902397
143,59.99389434377088
144,59.99332147442829
145,59.992943188814806
146,59.99393536221007
147,59.993101109061946
148,59.99230755410068
149,59.99213095033193
150,59.99072544416151
151,59.988152034061294
152,59.98423652142578
153,59.98406737287295
154,59.98054369380749
155,59.98119216982593
156,59.980755431017336
157,59.982342433244014
158,59.98148792879687
159,59.98224932549476
160,59.98282500208786
161,59.981911146759494
162,59.982054469530425
163,59.981161756828904
164,59.98143105881139
165,59.97948803631008
166,59.9784251503021
167,59.977655351301514
168,59.975958571295926
169,59.97608687696649
170,59.97520260610145
171,59.97318829361977
172,59.97219311485982
173,59.96902848709162
174,59.96796846018187
175,59.96735534967239
176,59.96662710183596
177,59.96807499179675
178,59.96556931141285
179,59.968085945296615
180,59.96774981584533
181,59.967491652089116
182,59.967248452716674
183,59.96767837985879
184,59.96649441156747
185,59.96611419180214
186,59.96555543701911
187,59.9657215055606
188,59.9620393501586
189,59.962447391839696
190,59.962273485139605
191,59.96447132154819
192,59.968107214387715
193,59.970819183612214
194,59.974046396279185
195,59.97582196772875
196,59.977380230411896
197,59.97894764868175
198,59.97930330096318
199,59.98006102007874
200,59.97954808192255
201,59.979374705353564
202,59.97951732847114
